"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3642","@CNNPolitics @BernieSanders @rebekahmetzler mr sanders,  just retire, and keep the dreams in your sunset!",FALSE,0,"CNNPolitics",2016-02-02 22:44:46,FALSE,"694647050055606272","694652708368723968","13850422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sillygapot",0,FALSE,FALSE,NA,NA
"3643","@BernieSanders please challenge the numbers in Iowa. What about the 90 precincts? We all known more people came out to support u. #notfair",FALSE,0,"BernieSanders",2016-02-02 22:44:45,FALSE,NA,"694652705109770241","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hendrickson300",0,FALSE,FALSE,NA,NA
"3644","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:44:43,FALSE,NA,"694652694988849152",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","kahlanamnell77",15596,TRUE,FALSE,NA,NA
"3645","RT @wisdom_studios: In #IowaTODAY we could end the oligarchy in our country by voting for @BernieSanders",FALSE,0,NA,2016-02-02 22:44:43,FALSE,NA,"694652694879997953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImagineGameDev",1,TRUE,FALSE,NA,NA
"3646","RT @Greg_Palast: Who is @BernieSanders? Read @TedRall's excellent comic bio to find out https://t.co/39K0Fs37fM #IowaCaucus https://t.co/pJ…",FALSE,0,NA,2016-02-02 22:44:41,FALSE,NA,"694652687598551040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StanSteam2",33,TRUE,FALSE,NA,NA
"3647","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:44:40,FALSE,NA,"694652683882397696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moon_haneul",2185,TRUE,FALSE,NA,NA
"3648","Fact: @BernieSanders beats @HillaryClinton 95% to 5% in voters that know how to navigate the Internet #trollpolls #newhampshireCaucus",FALSE,1,NA,2016-02-02 22:44:39,FALSE,NA,"694652678685720577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahoy_mccoy",0,FALSE,FALSE,NA,NA
"3649","@BernieSanders__ @BernieSanders  A show of hands decides whether or not to ensure an accurate count? Ridiculous.",FALSE,2,"BernieSanders__",2016-02-02 22:44:38,FALSE,"694645184815054848","694652673845428225","3330052767","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimSeattle1",2,FALSE,FALSE,NA,NA
"3650","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:44:38,FALSE,NA,"694652673404960768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadiiHoyerr",2440,TRUE,FALSE,NA,NA
"3651","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:44:32,FALSE,NA,"694652648767619072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GOLDFLAKEZ",2440,TRUE,FALSE,NA,NA
"3652","RT @JordanChariton: .@BernieSanders vs @HillaryClinton: 649 donors gave Bernie $2,700 max vs 23,000 for Hill; 83% give over $200 to Hillary…",FALSE,0,NA,2016-02-02 22:44:31,FALSE,NA,"694652646934855680",NA,"<a href=""https://cfcpac.org"" rel=""nofollow"">CFCPAC-ReTweet-Sanders</a>","cfcpac",3,TRUE,FALSE,NA,NA
"3653","RT @mindgood: ""어떤 이들은 나를 과격하다고 하지만 상위 1%에 부가 집중되는 현실이 과격한 것입니다.""- 버니 샌더스-   #Bernie_Sanders @BernieSanders https://t.co/pdSEr2d26F",FALSE,0,NA,2016-02-02 22:44:31,FALSE,NA,"694652644598525952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djtwin100",221,TRUE,FALSE,NA,NA
"3654","@incoduce @ninaturner @BernieSanders  Wow!!!!! Thanks!!!",FALSE,1,"incoduce",2016-02-02 22:44:30,FALSE,"694651717523214337","694652643441020929","64318575","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheBlackFiles",0,FALSE,FALSE,NA,NA
"3655","@Ian56789 We know Gold man Sachs win mostly. This time I have a feeling public eyes &amp; minds are opened. Come on @BernieSanders USA needs you",FALSE,0,"Ian56789",2016-02-02 22:44:30,FALSE,"694650564945297408","694652641599733760","403647191","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsGenevieveMD",0,FALSE,FALSE,NA,NA
"3656","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 22:44:30,FALSE,NA,"694652640601382912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ProgressiveBry3",1559,TRUE,FALSE,NA,NA
"3657","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:44:29,FALSE,NA,"694652638869082112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moon_haneul",2440,TRUE,FALSE,NA,NA
"3658","@BernieSanders Do you stand with @CTULocal1",FALSE,0,"BernieSanders",2016-02-02 22:44:26,FALSE,NA,"694652627116646400","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigartchicago",0,FALSE,FALSE,NA,NA
"3659","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:44:26,FALSE,NA,"694652626089082880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joanne_ako",341,TRUE,FALSE,NA,NA
"3660","RT @Newsweek: Hillary Clinton may have won Iowa, but @BernieSanders has not ruled out contesting the vote https://t.co/czGvV4AExW https://t…",FALSE,0,NA,2016-02-02 22:44:26,FALSE,NA,"694652624797196288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QbanKendy",30,TRUE,FALSE,NA,NA
"3661","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 22:44:25,FALSE,NA,"694652622222000128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wallybook",1475,TRUE,FALSE,NA,NA
"3662","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 22:44:24,FALSE,NA,"694652616324743168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellsruiz",875,TRUE,FALSE,NA,NA
"3663","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 22:44:24,FALSE,NA,"694652615225925632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Imari_MoreHead",875,TRUE,FALSE,NA,NA
"3664","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 22:44:19,FALSE,NA,"694652597194625024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wallybook",5551,TRUE,FALSE,NA,NA
"3665","RT @BernieSanders: I will fight for a 21st Century Glass-Steagall Act to clearly separate commercial banking, investment banking, and insur…",FALSE,0,NA,2016-02-02 22:44:15,FALSE,NA,"694652578794180609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohanGaltung",978,TRUE,FALSE,NA,NA
"3666","https://t.co/5CWwibWhcM @SEI4BS @BernieSanders @People4Bernie",FALSE,0,NA,2016-02-02 22:44:14,FALSE,NA,"694652575111450624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshthas",0,FALSE,FALSE,NA,NA
"3667","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:44:14,FALSE,NA,"694652574478262272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emerisle25",15596,TRUE,FALSE,NA,NA
"3668","RT @TheYoungTurks: Why Is @HillaryClinton Imitating @BernieSanders?

#FeelTheBern https://t.co/2UPRI73wrt",FALSE,0,NA,2016-02-02 22:44:12,FALSE,NA,"694652565573623809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gardencatlady",271,TRUE,FALSE,NA,NA
"3669","@FaustinoDiBauda @BernieSanders would be awesome if that really did happen! My son would be able to finish college!",FALSE,1,"FaustinoDiBauda",2016-02-02 22:44:10,FALSE,"694648046106181632","694652559735287808","296386168","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sk8ervarga",0,FALSE,FALSE,NA,NA
"3670","RT @BernieSanders: I will fight for a 21st Century Glass-Steagall Act to clearly separate commercial banking, investment banking, and insur…",FALSE,0,NA,2016-02-02 22:44:10,FALSE,NA,"694652558263087104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zylon9",978,TRUE,FALSE,NA,NA
"3671","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:44:09,FALSE,NA,"694652554274144257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UniteBlueMN",2440,TRUE,FALSE,NA,NA
"3672","@CLGrossman @HillaryClinton @BernieSanders Just because you carry a Bible  &amp; quote some verse, doesn't make you God's chosen.#Drones anyone?",FALSE,1,"CLGrossman",2016-02-02 22:44:09,FALSE,"694369728031297537","694652553955524609","55638250","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaymocker",0,FALSE,FALSE,NA,NA
"3673","@riotta @BernieSanders @HillaryClinton The strongest supporters are young white men—so interesting given that the world is built for them.",FALSE,1,"riotta",2016-02-02 22:44:08,FALSE,"694652034503565312","694652549668810752","73971750","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","missanabeem",1,FALSE,FALSE,NA,NA
"3674","@JuMagalhaesBH @DREAMerJ_D @BernieSanders Look to Sweden, Denmark, The Netherlands or any other socialist nation. And avoid cherry picking.",FALSE,0,"JuMagalhaesBH",2016-02-02 22:44:07,FALSE,"694246056041844740","694652547106217984","51226911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZappaMC_",0,FALSE,FALSE,NA,NA
"3675","RT @riotta: Tra i giovani democratici @BernieSanders batte @HillaryClinton 80% a 20% Young voters @BernieSanders 80% @HillaryClinton 20",FALSE,0,NA,2016-02-02 22:44:07,FALSE,NA,"694652545252352000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marco_Semplici",5,TRUE,FALSE,NA,NA
"3676","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:44:06,FALSE,NA,"694652540051259393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teenydlr",341,TRUE,FALSE,NA,NA
"3677","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:44:00,FALSE,NA,"694652515871277056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Naudiawill",2440,TRUE,FALSE,NA,NA
"3678","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:57,FALSE,NA,"694652504655667200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrbabypants",131,TRUE,FALSE,NA,NA
"3679","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:43:56,FALSE,NA,"694652501182828544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DRiazat",15596,TRUE,FALSE,NA,NA
"3680","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:43:56,FALSE,NA,"694652497852567553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbyesp98",2440,TRUE,FALSE,NA,NA
"3681","@BernieSanders fans after Iowa.  #FeelTheBern ������������������ https://t.co/Ks6SnRdDqb",FALSE,0,"BernieSanders",2016-02-02 22:43:56,FALSE,NA,"694652497709940741","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H2016Andrew",0,FALSE,FALSE,NA,NA
"3682","RT @HeatherMatarazz: People say that @BernieSanders can't get elected. That's only true if you don't vote. 
#CaucusForBernie",FALSE,0,NA,2016-02-02 22:43:55,FALSE,NA,"694652496178995200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S0NRlSA",1541,TRUE,FALSE,NA,NA
"3683","Go @BernieSanders!@SenSanders #IowaCaucus #IowaCaucusresults #Usa2016 #FeelTheBern  #PresidentialElection #Ireland #vintage #lucyslounge",FALSE,0,NA,2016-02-02 22:43:53,FALSE,NA,"694652488293687297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucysLoungeDub",0,FALSE,FALSE,NA,NA
"3684","RT @BernieSanders: I will fight for a 21st Century Glass-Steagall Act to clearly separate commercial banking, investment banking, and insur…",FALSE,0,NA,2016-02-02 22:43:52,FALSE,NA,"694652481582690304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KellyRek",978,TRUE,FALSE,NA,NA
"3685","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:43:51,FALSE,NA,"694652478923673601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindsayaeverett",2440,TRUE,FALSE,NA,NA
"3686","RT @iCraveiLove: Current mood. @BernieSanders  #Bernie2016 #BernieSanders #Election2016 #FeelTheBern #nooffense2Obama ������ https://t.co/99LbF9…",FALSE,0,NA,2016-02-02 22:43:51,FALSE,NA,"694652477765910529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlbertDeAscenti",3,TRUE,FALSE,NA,NA
"3687","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:43:51,FALSE,NA,"694652477724033025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatimsssss",2440,TRUE,FALSE,NA,NA
"3688","RT @cascamike: .@BernieSanders welcomed to new hampshire by a raucous crowd. ""what time is it?"" he asks. https://t.co/a7fcEc1Ckf",FALSE,0,NA,2016-02-02 22:43:50,FALSE,NA,"694652473164873728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","runawaymendes",1559,TRUE,FALSE,NA,NA
"3689","Get finessed @BernieSanders https://t.co/Hy95zmP00q",FALSE,6,NA,2016-02-02 22:43:48,FALSE,NA,"694652464352485376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liamjocson",0,FALSE,FALSE,NA,NA
"3690","RT @VideoGameVoters: .@HillaryClinton &amp; @BernieSanders are both fighting for first player while @MartinOMalley hits pause #IowaCaucus https…",FALSE,0,NA,2016-02-02 22:43:46,FALSE,NA,"694652457834651648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordOfPoms",4,TRUE,FALSE,NA,NA
"3691","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 22:43:45,FALSE,NA,"694652453501808641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","regisslayedme",875,TRUE,FALSE,NA,NA
"3692","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:43:43,FALSE,NA,"694652445943808000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Roadracerguy",15596,TRUE,FALSE,NA,NA
"3693","RT @BernieSanders: They say you don't care. They say you won't caucus. They say we can't win. Prove them wrong. #CaucusForBernie
https://t.…",FALSE,0,NA,2016-02-02 22:43:43,FALSE,NA,"694652444664528897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erinbrocksmith",6605,TRUE,FALSE,NA,NA
"3694","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:43:43,FALSE,NA,"694652443028766720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","J_Berna_R",15596,TRUE,FALSE,NA,NA
"3695","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:40,FALSE,NA,"694652432794648577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danvegeto",131,TRUE,FALSE,NA,NA
"3696","RT @Enrique_Acevedo: ""What started here tonight is a political revolution,"" says @bernieSanders in the most powerful speech of the night.",FALSE,0,NA,2016-02-02 22:43:40,FALSE,NA,"694652432148631552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatProgramming",31,TRUE,FALSE,NA,NA
"3697","RT @riotta: Tra i giovani democratici @BernieSanders batte @HillaryClinton 80% a 20% Young voters @BernieSanders 80% @HillaryClinton 20",FALSE,0,NA,2016-02-02 22:43:38,FALSE,NA,"694652425400127488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAXdB",5,TRUE,FALSE,NA,NA
"3698","RT @LeaflyNews: .@TommyChong endorses @BernieSanders for #president. Check out his video. ""https://t.co/sbku5Wf22K #LegalizeIt https://t.co…",FALSE,0,NA,2016-02-02 22:43:37,FALSE,NA,"694652421172101120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iSeeKush",125,TRUE,FALSE,NA,NA
"3699","RT @OwenJones84: What an honour to meet @BernieSanders' extremely proud brother Larry in London tonight #FeelTheBern https://t.co/8socPVoEdV",FALSE,0,NA,2016-02-02 22:43:37,FALSE,NA,"694652418596937728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Calaluin",127,TRUE,FALSE,NA,NA
"3700","RT @BernieSanders: We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.",FALSE,0,NA,2016-02-02 22:43:36,FALSE,NA,"694652415421857792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pippyhair",1305,TRUE,FALSE,NA,NA
"3701","RT @606Sweetness: Both candidates speak of helping the ""working"" people. They don't speak on free social programs so don't get disappointed…",FALSE,0,NA,2016-02-02 22:43:35,FALSE,NA,"694652409365266432",NA,"<a href=""https://cfcpac.org"" rel=""nofollow"">CFCPAC-ReTweet-Sanders</a>","cfcpac",1,TRUE,FALSE,NA,NA
"3702","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:43:31,FALSE,NA,"694652392994897920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rsmsky1",2440,TRUE,FALSE,NA,NA
"3703","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:43:29,FALSE,NA,"694652387101937665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Black_Barry24",341,TRUE,FALSE,NA,NA
"3704","RT @BernieSanders: Millions of people have been arrested for using marijuana. That is absurd and it is destroying lives. https://t.co/CBM1o…",FALSE,0,NA,2016-02-02 22:43:28,FALSE,NA,"694652381951295488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ziamondsdancing",4898,TRUE,FALSE,NA,NA
"3705","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:43:25,FALSE,NA,"694652370169565186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DemocrWatchdog",2185,TRUE,FALSE,NA,NA
"3706","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 22:43:25,FALSE,NA,"694652370014187521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lesliecreynolds",2185,TRUE,FALSE,NA,NA
"3707","RT @PrestonTVNews: If you had to nominate @HillaryClinton or @BernieSanders, who would it be? RETWEET for Hillary. FAVORITE for Bernie. htt…",FALSE,0,NA,2016-02-02 22:43:24,FALSE,NA,"694652364670799877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robertaregan",17,TRUE,FALSE,NA,NA
"3708","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:20,FALSE,NA,"694652346224218116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZombiMommi",131,TRUE,FALSE,NA,NA
"3709","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 22:43:19,FALSE,NA,"694652346119385088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joyfergie",2440,TRUE,FALSE,NA,NA
"3710","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:18,FALSE,NA,"694652338288615424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhiles2760",131,TRUE,FALSE,NA,NA
"3711","@BernieSanders What is socialism...quote-Karl Marx sclizm's author""socialism is 1st stage of a communist society"" B Careful what u support!!",FALSE,0,"BernieSanders",2016-02-02 22:43:17,FALSE,NA,"694652336220704769","216776631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piztol3773",0,FALSE,FALSE,NA,NA
"3712","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:10,FALSE,NA,"694652307233972225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","homopsypian",131,TRUE,FALSE,NA,NA
"3713","Both candidates speak of helping the ""working"" people. They don't speak on free social programs so don't get disappointed. @BernieSanders ������������",FALSE,1,NA,2016-02-02 22:43:05,FALSE,NA,"694652284278538246",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","606Sweetness",1,FALSE,FALSE,NA,NA
"3714","RT @NicholsUprising: SC State Rep. Joe Neal, great battler against economic &amp; social injustice, endorses @BernieSanders in SC primary. http…",FALSE,0,NA,2016-02-02 22:43:04,FALSE,NA,"694652283229962241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dherndonlewis",131,TRUE,FALSE,NA,NA
"3715","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 22:43:04,FALSE,NA,"694652279950069760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nola4Bernie",1475,TRUE,FALSE,NA,NA
"3716","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:43:04,FALSE,NA,"694652279484465152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarkBeauty1010",341,TRUE,FALSE,NA,NA
"3717","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 22:43:03,FALSE,NA,"694652277815009281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nmebrown",15596,TRUE,FALSE,NA,NA
"3718","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 22:43:03,FALSE,NA,"694652277651542016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jchaltiwanger",875,TRUE,FALSE,NA,NA
"3719","RT @Newsweek: Hillary Clinton may have won Iowa, but @BernieSanders has not ruled out contesting the vote https://t.co/czGvV4AExW https://t…",FALSE,0,NA,2016-02-02 22:43:01,FALSE,NA,"694652270185725953",NA,"<a href=""https://twitter.com/menewsytweets"" rel=""nofollow"">menewsytweets app</a>","LiveNewsyTweets",30,TRUE,FALSE,NA,NA
"3720","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 22:43:00,FALSE,NA,"694652264389165058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its_NikkoH",341,TRUE,FALSE,NA,NA
"3721",".@BernieSanders vs @HillaryClinton: 649 donors gave Bernie $2,700 max vs 23,000 for Hill; 83% give over $200 to Hillary; 26% did 4 Bernie",FALSE,8,NA,2016-02-02 22:42:59,FALSE,NA,"694652261268611073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanChariton",3,FALSE,FALSE,NA,NA
