16	16	0.08893048128342246	0.17877005347593583	0.011390374331550802	0.0024064171122994654	0.004010695187165776	0.09042780748663101	0.0024064171122994654	0.046684491978609625	0.00411764705882353	0.0020855614973262033	0.07139037433155081	0.10165775401069518	0.0844385026737968	0.11919786096256685	0.004224598930481284	0.028823529411764706	0.009144385026737967	0.011497326203208556	0.12807486631016043	0.010320855614973262
17	17	0.13457269700332963	0.05788013318534961	0.011376248612652608	0.0029411764705882353	0.0047169811320754715	0.008268590455049945	0.0029411764705882353	0.009600443951165372	0.0021642619311875696	0.012375138734739178	0.06920088790233074	0.21248612652608212	0.04844617092119867	0.1644284128745838	0.005715871254162042	0.07741398446170922	0.005493895671476137	0.001942286348501665	0.14833518312985572	0.019700332963374027
18	18	0.008310460506251905	0.14768222018908203	0.01303751143641354	0.0031259530344617263	0.0014486123818237267	0.024168953949374808	0.0017535834095760902	0.25838670326319	6.861848124428179E-4	0.008310460506251905	0.08318084781945716	0.10437633424824641	0.05054894784995426	0.09888685574870387	0.003735895089966453	0.025693809088136628	0.0020585544373284536	6.861848124428179E-4	0.14752973467520586	0.01639219274168954
19	19	0.0021926722308671666	0.16176262554816806	0.29912293110765314	0.0027585231291554677	4.951195360022634E-4	0.028504739001273163	0.002475597680011317	0.03769981609845806	0.0017682840571509406	0.005163389446880747	0.04434856415334559	0.0900410241901259	0.07448012448719762	0.0757532890083463	0.0012024331588626398	0.03430471070872825	0.0031829113028716935	0.002899985853727543	0.12512377988400056	0.006719479417173575
20	20	0.0017839303553589267	0.10211217354074496	0.015199086627658056	0.002069359212216355	0.32474668188953904	0.007349793064078778	0.003068360211217354	0.01833880405308977	0.002354788069073783	0.019908662765805624	0.02047952047952048	0.08470101327244184	0.05116312259169402	0.07057228485799914	0.006208077636649065	0.08198943913229627	0.06172399029541887	0.002640216925931212	0.11110318253175396	0.012487512487512488
21	21	0.0028817125606074466	0.07460433629128167	0.017701948586588603	0.23762693257707437	0.001052053791967798	0.045238313054615314	0.0016009514225596925	0.006632513036318726	0.027124691245082794	0.003705059006495289	0.14870551642118746	0.13928277376269327	0.029503247644314334	0.10872747232641113	0.0026987466837434817	0.017518982709724636	0.0027902296221754643	0.0013265026072637454	0.12583478181319183	0.005443234836702955
22	22	0.0012978986402966625	0.1742274412855377	0.030098887515451173	0.0011742892459826947	0.00834363411619283	0.21576019777503092	5.562422744128554E-4	0.03442521631644005	5.562422744128554E-4	0.0038936959208899875	0.06174289245982695	0.09338689740420272	0.06767614338689741	0.1084672435105068	0.009456118665018541	0.05667490729295426	0.003646477132262052	0.0022867737948084055	0.12021013597033374	0.006118665018541409
23	23	0.0037255660925101606	0.11723437197600155	0.025788658796206697	0.033433326882136634	0.0066286046061544415	0.04823882330172247	0.004015869943874589	0.04369072963034643	0.009338107218889105	0.007015676407973679	0.06778594929359397	0.13107218889103928	0.1353299787110509	0.07659183278498162	0.10271917940778014	0.07446293787497581	0.00382233404296497	0.003338494290690923	0.09691310238049158	0.008854267466615056
24	24	0.0026228249744114636	0.09397389969293757	0.014649437052200615	0.061220573183213924	9.595701125895598E-4	0.035759979529170934	0.0013433981576253839	0.007484646878198567	0.06467502558853634	0.0023669396110542478	0.24635363357215967	0.1363229273285568	0.0529042988741044	0.09960337768679632	0.005949334698055271	0.04535568065506653	0.008380245649948824	0.0019831115660184236	0.10855936540429888	0.009531729785056295
25	25	0.005211383065932779	0.162841082093922	0.005445602529570207	0.006265370652301206	0.0032205176250146386	0.05966740836163485	0.003688956552289495	0.04280360697974002	0.0013467619159152125	0.0032205176250146386	0.07044150368895655	0.1065113010891205	0.10124136315727837	0.09772807120271694	0.007202248506850919	0.02933598782058789	0.0049771636022953505	0.18591169926220869	0.09749385173907951	0.005445602529570207
26	26	0.0013501989766913018	0.12130471859010801	0.025227401932916428	0.0034820920977828313	0.005471859010801592	0.018121091529278	0.005613985218874361	0.018831722569641843	0.002771461057418988	0.16365832859579307	0.048678226264923255	0.08989482660602616	0.041856168277430356	0.1082291074474133	0.008172256964184195	0.14603467879476975	0.005756111426947129	0.0019187038089823764	0.17772882319499717	0.0058982376350198975
27	27	0.002605811749842072	0.13068540745420087	0.02076753000631712	5.527479469361971E-4	0.004185091598231207	0.01397662665824384	0.1098389134554643	0.06861970941250789	0.0018161718256475047	0.010502210991787745	0.03671825647504738	0.11157612128869236	0.08646557169930512	0.1379500947567909	0.006080227416298168	0.11994630448515477	0.010502210991787745	0.0015003158559696778	0.10920720151610866	0.016503474415666457
28	28	0.001112099644128114	0.09438018979833926	0.05908956109134045	0.0033362989323843417	0.1103944246737841	0.012974495848161328	0.005412218268090154	0.01579181494661922	0.0012603795966785291	0.020240213523131673	0.03744068801897983	0.0966043890865955	0.031212930011862396	0.12032918149466192	0.0014086595492289443	0.1493920521945433	0.01445729537366548	0.00185349940688019	0.21656287069988137	0.006746737841043891
29	29	8.627631427585413E-4	0.13234786609916024	0.03514321868169792	0.001898078914068791	0.1402852870125388	0.01604739445530887	0.0021281490854710688	0.06758311284941908	4.0262279995398597E-4	0.009605429656045094	0.053203727136776714	0.11244679627286322	0.1448866904405844	0.11612791901529966	0.0030484297710801794	0.051823306108363054	0.003853675370988151	0.006729552513516622	0.09116530541815254	0.010410675255953065
30	30	0.010587863463969659	0.074220396123051	0.01648756847871892	0.09876738305941846	0.0036346396965865994	0.06284239359460599	0.0024757690686894227	0.0034239359460598398	0.1970606826801517	0.004898862199747156	0.12205014749262537	0.12900337126000844	0.044721871049304675	0.08781078803202697	0.0012115465655288663	0.011219974715549938	0.01016645596291614	0.0014222503160556258	0.10761694058154235	0.010377159713442899
31	31	0.0016969160395455217	0.11339825881658551	0.0033200531208499337	0.006713885199940977	3.6889479120554816E-4	0.009812601446067581	0.002139589788992179	0.012468643942747529	0.001401800206581083	0.0018444739560277408	0.10439722591117014	0.11620185922974767	0.08639516010033939	0.0697211155378486	0.002139589788992179	0.023830603511878413	0.004352958536225468	0.26213663863066256	0.17566769957208203	0.00199203187250996
32	32	0.004016477857878476	0.09361483007209064	0.01184346035015448	0.005046343975283214	0.0048403707518022655	0.010401647785787848	9.268795056642636E-4	0.015139031925849639	0.0060762100926879505	0.001544799176107106	0.05756951596292482	0.1815653964984552	0.03841400617919671	0.10164778578784758	0.005870236869207003	0.05365602471678682	0.004634397528321318	5.149330587023687E-4	0.13975283213182285	0.26292481977342946
33	33	7.459260959375717E-4	0.0997819600642644	0.015090658710121644	0.0863552903373881	0.0022377782878127152	0.01268074363093872	0.0010901996786779895	0.02117282533853569	0.009008492081707597	0.00694285058526509	0.08658480605921505	0.14924259811797108	0.034255221482671565	0.05560018361257746	0.004532935506082167	0.05399357355978884	0.19985081478081249	9.754418177645169E-4	0.14855405095249025	0.011303649299977049
34	34	0.0012851731601731602	0.19825487012987014	0.05756222943722944	0.0014204545454545455	0.004531926406926407	0.061755952380952384	0.003179112554112554	0.12939664502164502	0.019277597402597404	0.00818452380952381	0.058509199134199136	0.0854301948051948	0.05783279220779221	0.12019751082251082	0.0029085497835497835	0.0717667748917749	0.00872564935064935	4.734848484848485E-4	0.0974702380952381	0.011837121212121212
35	35	0.0019226543616787518	0.06817183036695232	0.006317292902658756	0.17122610415293343	0.0012634585805317512	0.03795869039771479	0.004119973632168754	0.0019226543616787518	0.1649637442320369	0.006097560975609756	0.1563941990771259	0.1495825093386069	0.031806196440342785	0.09673698088332235	0.0013733245440562514	0.012689518787079763	7.141287629092507E-4	0.0017029224346297516	0.08267413755218633	0.0023621182157767522
